k,video,qid,peak_in_gold,top_frame_timestamp
5,3145698830,6,False,46.046
5,2957808913,4,False,10.11
5,6244675392,9,False,45.667
5,6201488511,3,False,38.372
5,5349766264,11,False,28.487
5,6183104292,0,True,0.801
5,8107573462,0,True,6.139
5,10607095936,5,False,24.858
5,3171006258,7,False,35.035
5,11966080214,4,False,12.179
5,11681746823,3,False,11.144
5,4671452046,6,False,19.653
5,5766018720,1,True,45.479
5,5445581571,1,True,8.041
5,4765564263,8,False,7.708
5,7331927796,2,True,3.003
5,9217939684,10,False,59.542
5,4444192938,5,False,18.385
5,11566980553,1,False,27.828
5,8495272210,7,False,18.552
5,13569831214,8,False,48.715
5,6297019062,1,True,24.157
5,3960291106,4,False,0.267
5,3508459605,4,False,85.852
5,5945172741,1,False,31.12
5,3164519967,1,True,7.007
5,2454242177,4,True,15.983
5,8080432373,2,False,42.476
5,3869005094,3,False,9.209
5,4217422838,2,False,0.584
5,4542882771,6,False,14.848
5,2573424030,0,False,1.801
5,5056964274,6,True,21.722
5,8330342965,3,False,14.815
5,8557532213,2,False,0.534
5,3741143820,5,True,1.902
5,3821781616,4,True,10.21
5,4765717907,4,False,3.003
5,3155382178,9,False,5.005
5,4968805923,4,False,0.2
5,2726497009,6,False,23.023
5,6244382586,6,False,12.346
5,4955723618,6,True,14.514
5,4272084125,4,False,14.014
5,5875535585,5,False,68.702
5,5296635780,2,False,12.613
5,4036955771,1,True,82.816
5,4272084125,7,False,7.407
5,7531285946,2,False,23.49
5,2977504625,3,False,14.75
5,11503803033,1,False,6.94
5,4103088549,1,False,3.503
5,3063380173,4,False,15.415
5,7416295940,9,False,33.634
5,3105728894,2,False,22.389
5,6233408665,0,False,72.406
5,4968805923,8,False,8.208
5,2495861393,10,False,26.559
5,5902452647,6,False,23.39
5,3557498300,3,False,14.548
5,4774302357,6,False,0.801
5,7987845241,4,False,3.036
5,2973331780,5,True,25.626
5,3814690167,0,True,0.2
5,6265968082,2,False,19.219
5,3380344744,5,False,15.115
5,3359075894,3,False,1.92
5,5735711594,4,True,6.34
5,5561024834,6,False,21.292
5,5116088152,6,False,18.518
5,3078294001,5,False,0.5
5,4485707628,7,True,53.987
5,6291413193,3,False,42.075
5,8107573462,11,False,6.139
5,6253433310,7,False,0.033
5,3155382178,2,False,8.008
5,5533380417,0,True,7.841
5,4978714491,5,False,29.963
5,4024008346,4,True,0.601
5,4333544549,1,False,3.303
5,14003541505,9,False,11.474
5,5561024834,10,False,22.417
5,4896969617,7,False,1.802
5,4006608424,3,False,13.847
5,5803861992,1,True,55.656
5,5235909148,1,True,4.004
5,8594314852,6,False,10.978
5,3376544720,9,False,24.024
5,4217422838,9,False,46.547
5,4896969617,1,True,5.305
5,5549243726,2,True,3.637
5,4419096437,7,True,22.322
5,3375218204,3,False,67.601
5,3830567237,4,False,23.423
5,9088819598,3,False,1.502
5,7453733046,6,True,19.553
5,4925211209,4,False,27.375
5,8277866423,5,True,22.292
5,4671452046,12,False,42.309
5,6762389913,1,True,36.97
5,4765717907,2,False,2.002
5,2782658657,7,True,18.318
5,9408800471,7,False,1.702
5,4123915842,3,True,4.505
5,2793806282,4,False,61.494
5,3804148568,4,True,33.867
5,3445431963,3,False,25.15
5,10030609934,10,True,16.083
5,8241491518,9,False,1.435
5,3376544720,1,False,42.125
5,4671452046,2,False,19.653
5,2793260225,0,False,11.911
5,12682618843,2,True,7.574
5,3026084730,12,False,43.01
5,6762389913,7,False,27.06
5,2821788355,6,False,23.924
5,2977504625,7,False,14.083
5,4219909195,6,False,16.416
5,5429688959,1,True,44.778
5,8024853715,2,True,11.929
5,9088819598,2,True,1.502
5,6037747123,2,False,30.063
5,8211075660,3,False,50.584
5,4264435046,3,True,10.477
5,4420239986,6,True,1.001
5,5133787349,3,False,11.887
5,4249756405,6,False,4.922
5,4815534482,0,False,74.28
5,2435100235,9,False,54.021
5,2930782930,9,False,20.621
5,3861485381,3,False,10.11
5,4925211209,3,False,26.083
5,3974684583,5,True,6.707
5,3340340268,1,False,27.794
5,3233088823,8,False,5.606
5,12682618843,5,False,19.52
5,7442562474,1,True,16.55
5,4603484665,2,False,41.667
5,3261079025,1,True,4.004
5,6727904179,1,True,5.272
5,6898821807,0,True,0.901
5,5498331490,2,False,51.167
5,3429509208,0,True,8.008
5,5879651428,2,False,27.461
5,5913180144,7,False,30.53
5,4419096437,9,False,15.616
5,2712662377,3,False,27.427
5,4189100053,1,False,0.734
5,6329954198,3,True,1.935
5,6031805098,6,False,25.492
5,7364407194,3,False,12.542
5,3376544720,4,False,4.004
5,3508459605,9,False,85.852
5,3508459605,10,False,61.028
5,6516459343,7,False,43.076
5,3429509208,11,False,9.676
5,8132842161,5,True,28.262
5,6898821807,3,False,0.901
5,5504913999,8,True,42.709
5,2932897373,1,True,9.142
5,8064178441,3,True,66.5
5,8783897632,0,True,19.553
5,3508459605,2,False,61.028
5,2973331780,2,False,9.109
5,7088595057,3,False,3.537
5,8318310610,6,False,6.039
5,6244675392,4,False,31.067
5,3121571439,10,False,34.735
5,2596300565,6,False,51.885
5,3960291106,1,False,46.547
5,14003541505,10,True,11.391
5,5297811305,6,False,22.589
5,8253302563,5,False,3.375
5,6621511673,8,True,30.43
5,3846475848,7,False,9.009
5,4276006683,4,False,0.267
5,13919236672,0,False,62.208
5,6233408665,6,False,15.249
5,5766018720,7,False,24.258
5,9408800471,1,False,31.431
5,3218498932,0,True,14.248
5,3345608051,9,True,46.68
5,6356067859,5,False,0.234
5,6239210933,6,False,29.663
5,3263908208,1,True,10.0
5,8495272210,10,True,18.552
5,8627074061,6,True,59.293
5,4518113460,8,False,39.74
5,4249756405,3,False,4.922
5,4485498145,2,True,15.482
5,3194558043,6,False,0.067
5,3821781616,7,True,1.001
5,5504913999,3,True,42.709
5,2925298951,3,False,0.209
5,4762946272,9,False,12.412
5,8064178441,4,False,47.881
5,11566980553,9,False,55.989
5,7223854838,4,False,0.292
5,5858985747,2,False,4.338
5,3846475848,1,True,45.412
5,6300775954,7,False,50.884
5,4336654741,8,False,84.184
5,5406108447,5,False,3.937
5,4889681401,1,False,3.403
5,10607095936,7,False,24.725
5,8575881495,2,False,0.234
5,3524939594,6,True,5.589
5,8594314852,11,True,10.978
5,4970148391,0,True,2.703
5,2401167740,3,False,11.711
5,4465235803,0,False,20.687
5,2599937944,7,False,1.001
5,3429509208,10,True,4.963
5,8064178441,5,False,22.556
5,6188449000,7,True,11.8
5,4882821564,5,False,13.747
5,6183104292,4,True,10.711
5,4838113006,7,False,19.987
5,8080432373,6,False,74.708
5,3655906094,8,False,4.605
5,4838113006,2,False,19.987
5,4967810888,5,True,2.703
5,8313365386,0,False,9.667
5,10779838974,4,False,14.815
5,13296054183,8,False,9.91
5,6188449000,6,True,77.533
5,7988210561,9,True,0.234
5,6097994550,1,False,5.539
5,3026084730,8,False,42.776
5,5945172741,9,False,35.08
5,3655906094,2,False,15.916
5,5679866364,8,False,8.942
5,11871253306,7,False,5.706
5,8225502382,7,False,43.01
5,8513603944,2,True,8.542
5,4825843801,3,True,20.52
5,8189958994,7,False,12.546
5,4276006683,2,True,14.414
5,11541421563,9,False,4.338
5,4485707628,1,False,16.316
5,3359075894,5,False,1.92
5,6806999702,7,False,6.64
5,11681746823,8,False,6.607
5,4272084125,1,False,7.307
5,2696280239,6,False,2.836
5,3158022797,6,False,47.014
5,4164771889,4,True,5.806
5,7771650716,3,False,47.08
5,6806999702,9,False,85.619
5,7059877301,1,False,0.133
5,3846475848,5,False,9.009
5,3902997424,0,True,1.802
5,12682618843,4,True,22.055
5,6621511673,9,False,41.375
5,4978714491,0,False,29.963
5,8080432373,3,False,42.476
5,5205081904,2,False,12.813
5,9217939684,2,False,57.75
5,7536230796,6,False,71.458
5,2604394962,2,False,17.751
5,6806999702,2,False,1.034
5,2877270840,1,False,22.623
5,8797589693,2,False,34.168
5,9531760182,4,False,61.72
5,3388598772,8,False,2.202
5,2599937944,6,False,1.001
5,4942054721,3,False,3.503
5,2495861393,7,True,15.281
5,2599937944,2,True,6.606
5,2834146886,3,False,25.893
5,6592821115,9,False,0.167
5,4688219212,2,False,27.16
5,4674481985,6,False,23.724
5,4765564263,6,False,6.707
5,5116088152,9,False,17.818
5,4006608424,1,True,13.847
5,4444192938,2,True,3.303
5,9408800471,5,False,31.098
5,5445581571,3,False,24.024
5,10030609934,9,False,16.083
5,6244675392,2,False,55.4
5,4765717907,6,False,2.002
5,13569831214,7,True,47.247
5,5133787349,2,False,11.887
5,5919180502,6,False,10.043
5,2809330695,1,False,25.651
5,4564478328,1,False,24.725
5,5945172741,4,False,5.92
5,11871253306,9,False,14.681
5,4444192938,0,False,18.385
5,8225502382,8,False,20.22
5,4151403382,6,False,39.539
5,4075791856,4,False,8.16
5,2503404966,5,False,2.803
5,10001787725,3,True,22.489
5,9612838272,4,False,1.201
5,8064178441,9,False,51.084
5,4132599924,4,False,20.954
5,6025238212,4,False,24.057
5,5662041273,10,False,46.68
5,8189958994,0,False,10.944
5,4859057828,9,True,2.803
5,4915733559,0,False,3.103
5,7001078933,3,False,18.252
5,9917882506,5,False,24.024
5,3340340268,3,False,17.384
5,5907839036,5,True,32.566
5,6188449000,2,False,54.667
5,7001078933,8,False,1.835
5,4485707628,6,False,28.996
5,6896884547,9,False,0.834
5,4774302357,1,False,7.474
5,2614918961,3,True,39.94
5,4838113006,4,False,28.529
5,6188449000,0,False,65.067
5,5875242364,3,True,9.042
5,14003541505,8,True,5.093
5,8189958994,3,True,51.385
5,7331927796,0,True,0.634
5,4970148391,3,False,6.006
5,8531675050,6,False,0.467
5,8188651630,3,False,36.067
5,2782307049,6,False,7.574
5,8531675050,8,False,32.866
5,3429509208,9,False,4.963
5,4935987905,0,True,13.013
5,8253302563,6,False,2.042
5,4671452046,10,False,23.624
5,10127533784,5,True,17.484
5,8811725760,0,True,16.183
5,8171216955,4,False,4.338
5,5297811305,7,True,23.323
5,3218498932,1,True,16.316
5,4626085492,8,True,18.986
5,3375218204,11,False,71.038
5,4151403382,7,False,55.055
5,3897746373,6,False,12.012
5,2871995580,9,False,25.825
5,4949582792,7,True,73.373
5,3164519967,6,False,8.809
5,8330342965,4,False,14.815
5,3741143820,1,False,0.2
5,3526597179,9,False,0.567
5,4968805923,6,False,0.2
5,5498331490,0,False,51.25
5,5833145209,3,False,0.5
5,2584172238,4,True,9.885
5,4671452046,9,False,19.653
5,5256928210,3,True,19.92
5,6621511673,7,True,29.83
5,5070310138,4,True,31.632
5,3830567237,5,False,4.004
5,3303565503,4,True,10.41
5,3121571439,2,False,34.735
5,4825843801,4,False,16.85
5,4949582792,6,False,85.585
5,2726497009,5,False,17.017
5,5521781780,4,False,21.955
5,2400171624,7,False,3.47
5,8388104887,3,False,0.567
5,5879651428,0,False,71.004
5,5145526755,8,False,36.637
5,2442307875,5,False,5.1
5,4419096437,3,False,22.322
5,9498159305,2,False,0.067
5,6642268693,1,False,25.6
5,3383804222,1,False,13.764
5,3340340268,0,False,18.018
5,5235909148,6,True,10.811
5,6244675392,7,True,45.867
5,6413546609,4,False,33.8
5,5433090067,4,False,2.336
5,5229476012,0,False,22.256
5,7416295940,11,False,35.636
5,5296635780,4,False,10.41
5,5679866364,4,False,8.942
5,4603484665,6,True,32.032
5,5498331490,7,False,53.542
5,8811725760,9,True,12.779
5,3851913128,1,False,8.809
5,5987365500,2,True,21.355
5,2726497009,7,False,20.687
5,7786283208,8,False,11.044
5,3711681535,2,False,4.004
5,5854324479,4,False,9.801
5,7288107396,6,False,12.93
5,4199369046,3,True,49.049
5,3508459605,3,False,26.927
5,8224492254,9,False,21.64
5,3303565503,9,False,32.132
5,7149153537,8,False,41.275
5,3821781616,3,False,9.91
5,2435100235,4,False,30.764
5,6239210933,4,False,25.359
5,5406108447,6,True,18.852
5,6143391925,2,False,15.315
5,6690256857,1,True,3.036
5,4978714491,4,False,30.03
5,3218498932,2,False,26.56
5,5173770364,5,True,27.127
5,12392885583,0,True,2.736
5,7114553643,4,True,44.945
5,7308042410,1,True,13.013
5,6233408665,3,False,13.413
5,4485498145,6,False,1.969
5,3121571439,5,False,34.735
5,6300775954,8,False,50.984
5,7223854838,8,False,0.292
5,8330342965,6,False,35.535
5,7786283208,4,False,7.007
5,2599937944,1,True,6.606
5,4217422838,8,False,3.003
5,5875242364,0,True,4.037
5,4333544549,4,False,3.704
5,3164519967,0,False,6.907
5,5205081904,7,True,5.906
5,4674481985,9,False,23.724
5,5623068492,1,False,37.971
5,5681946487,7,False,0.734
5,4388652400,0,False,28.495
5,2623954636,3,False,13.279
5,6762389913,0,False,34.868
5,5349969207,7,True,3.203
5,9612838272,6,False,2.102
5,3814690167,8,True,1.401
5,4249756405,8,False,4.88
5,5858985747,6,False,3.136
5,3830567237,3,False,23.423
5,11966080214,7,False,43.51
5,3063380173,7,False,15.415
5,6896884547,0,True,0.334
5,4707679105,10,False,15.716
5,3429509208,1,False,9.676
5,5521781780,6,True,62.562
5,4970148391,4,False,18.018
5,6727904179,6,False,5.405
5,4419096437,0,False,22.322
5,9217939684,7,False,19.167
5,7987845241,6,False,4.037
5,2735019707,4,False,4.905
5,8604794910,0,False,0.234
5,3524939594,3,True,5.589
5,5504913999,4,False,42.709
5,10082798964,7,False,10.72
5,2782658657,5,False,1.401
5,4127497265,7,False,2.202
5,8428551576,3,True,6.139
5,8493226484,2,True,5.873
5,4103088549,3,True,0.0
5,5549243726,0,False,5.239
5,4942054721,4,True,10.878
5,3303565503,5,True,25.325
5,2697261300,2,False,26.426
5,8387356484,1,True,6.792
5,4138579400,3,True,3.128
5,5940941487,4,False,0.8
5,4092992100,6,True,3.003
5,4420239986,2,False,19.019
5,6037747123,3,False,18.218
5,11244289523,3,False,4.25
5,5133787349,5,False,14.264
5,7331927796,4,False,15.916
5,5913180144,5,False,36.27
5,4584426085,8,False,75.776
5,8811725760,1,False,18.685
5,2877270840,4,True,9.209
5,6988748711,0,False,3.437
5,5662041273,1,True,46.38
5,2454242177,2,True,42.776
5,6297019062,6,True,46.847
5,8428551576,7,False,6.139
5,4949582792,2,False,73.774
5,3261079025,0,True,2.703
5,6097994550,2,False,5.539
5,8107573462,6,True,6.139
5,8388104887,2,False,0.234
5,6168716346,7,True,2.035
5,8107573462,5,True,6.24
5,8330342965,1,True,14.815
5,4272084125,9,True,14.882
5,6143391925,10,False,6.139
5,7453733046,3,False,3.036
5,7533369046,2,True,24.542
5,3943634344,3,False,20.621
5,4612723694,7,False,17.618
5,3046900922,7,True,16.016
5,4516967897,4,True,5.505
5,5533380417,3,False,0.534
5,5561024834,7,False,23.042
5,7492398760,7,False,69.036
5,6168716346,9,False,2.035
5,6168295272,10,False,12.804
5,2793260225,7,False,10.443
5,6233408665,4,False,72.406
5,4688219212,8,False,25.225
5,2604394962,3,False,15.449
5,4146348376,3,False,4.671
5,8313365386,1,False,1.292
5,9917882506,3,False,21.522
5,8224492254,2,False,19.0
5,3026084730,5,False,13.213
5,2717347132,1,False,4.004
5,2584172238,3,True,10.01
5,4518113460,0,False,39.74
5,3943634344,7,False,19.319
5,6239210933,3,False,17.15
5,4707679105,4,True,21.922
5,4970148391,5,False,18.018
5,2726497009,0,False,23.023
5,10042935613,5,False,11.411
5,4189100053,7,False,1.101
5,2454242177,3,False,0.4
5,5833145209,1,True,0.5
5,4955723618,7,False,14.514
5,2495861393,8,False,26.559
5,3233088823,3,False,13.514
5,6291413193,7,False,42.175
5,2854886555,6,False,7.207
5,3456030972,8,False,15.015
5,2567843468,10,True,18.919
5,3155382178,10,False,21.021
5,4219909195,12,False,27.561
5,4765717907,3,True,17.584
5,3830567237,0,False,23.423
5,9082180631,6,False,6.006
5,4010069381,3,True,9.61
5,7988210561,7,False,10.677
5,5623068492,3,True,6.006
5,3078294001,1,False,3.604
5,4130504920,6,True,11.411
5,5561024834,3,False,38.417
5,9408800471,4,False,1.702
5,4955723618,1,False,11.111
5,4036955771,2,False,56.156
5,4485707628,3,False,29.296
5,7728559968,6,False,6.273
5,4244817395,9,True,34.32
5,6713120511,2,True,13.247
5,8253302563,7,False,2.792
5,4485498145,3,True,9.009
5,4857781123,6,False,19.019
5,2871995580,2,True,16.75
5,4244817395,6,False,67.2
5,4444192938,6,True,18.518
5,2669452260,4,False,2.002
5,2782658657,4,False,7.107
5,2679130168,1,False,36.787
5,5940941487,3,False,0.8
5,8455160795,0,True,3.837
5,3375218204,9,True,43.143
5,8188651630,4,False,21.6
5,3218498932,4,False,16.316
5,12392885583,3,False,23.49
5,4688219212,4,False,27.16
5,6244382586,1,False,12.346
5,7571121368,4,False,49.383
5,4251505427,6,False,72.973
5,5349969207,2,False,25.893
5,5061117640,4,False,15.716
5,4984417707,0,False,0.1
5,4765564263,2,True,9.91
5,6621511673,6,False,87.421
5,2930782930,6,False,26.326
5,3192668394,2,True,28.929
5,5907839036,2,False,33.467
5,3198533789,4,False,4.905
5,8428551576,6,False,6.139
5,9612838272,1,False,2.102
5,2434859163,6,True,17.283
5,4688219212,5,False,27.16
5,8330342965,0,False,35.535
5,4674481985,5,False,23.724
5,8575881495,6,False,66.199
5,3063380173,6,True,15.415
5,3322503255,0,True,9.009
5,11566930393,5,False,5.806
5,2877270840,6,False,20.02
5,4103088549,2,False,3.303
5,7987845241,5,False,3.036
5,2871995580,0,False,79.979
5,8080432373,5,False,48.482
5,4671452046,3,False,19.653
5,6168716346,3,False,1.835
5,4244817395,7,False,65.76
5,4626085492,4,False,5.839
5,3383804222,0,False,9.885
5,3508407941,1,False,7.007
5,6291413193,2,False,39.873
5,4896969617,8,False,1.802
5,3372023610,4,False,12.212
5,5919180502,5,True,29.496
5,4674481985,2,True,20.921
5,9088819598,6,False,1.502
5,3462517143,4,False,3.403
5,2623954636,9,False,9.542
5,3218498932,5,True,0.701
5,3131380536,0,True,5.105
5,3263908208,3,True,10.0
5,8627074061,4,False,22.256
5,2834146886,7,False,38.739
5,6618792571,9,True,61.395
5,4333544549,7,True,12.112
5,7164729910,4,False,23.417
5,2824317018,6,False,39.639
5,6618792571,4,False,63.697
5,5945172741,6,False,5.92
5,6806999702,5,False,55.556
5,5521781780,1,True,22.422
5,6988748711,1,False,9.009
5,10607095936,4,True,32.933
5,10042935613,6,False,1.869
5,2930782930,2,False,26.326
5,2495861393,9,False,15.281
5,4465235803,1,True,22.122
5,8318310610,5,False,15.749
5,3105728894,8,False,27.027
5,5858985747,5,True,3.136
5,7536230796,4,True,11.458
5,3821781616,0,False,9.91
5,3375218204,8,False,33.333
5,5064681723,2,False,20.02
5,2535384528,1,False,14.52
5,7605329840,0,True,10.644
5,5875535585,1,True,74.708
5,4094488636,2,False,15.716
5,6642268693,6,False,25.6
5,6806999702,0,False,43.977
5,4485498145,4,False,15.482
5,5623068492,7,False,27.661
5,4970148391,8,False,2.703
5,5328004991,5,True,7.708
5,6168295272,2,False,4.171
5,5635265624,8,False,16.583
5,8253302563,3,False,39.208
5,3380344744,2,True,15.115
5,8225502382,2,False,43.01
5,6277800530,1,True,0.434
5,3131380536,2,True,38.338
5,7059877301,8,False,0.133
5,5138093706,4,True,30.53
5,5328616848,3,True,9.61
5,4444192938,4,False,8.408
5,3763643225,1,False,2.469
5,4092992100,7,True,5.005
5,6786501294,3,False,0.2
5,4949582792,3,False,71.672
5,7088595057,7,False,30.764
5,6239210933,2,True,17.15
5,7001078933,0,False,17.784
5,4516967897,2,False,5.505
5,6898821807,8,False,0.2
5,6078524411,0,False,53.787
5,3851913128,5,False,37.838
5,2736413196,2,False,49.049
5,10607095936,8,False,8.675
5,8740703217,0,True,0.234
5,8575881495,1,False,3.003
5,3155382178,4,True,6.84
5,3164519967,5,False,6.907
5,8575881495,8,False,21.154
5,2461993294,0,False,19.319
5,8313365386,2,True,5.667
5,4838113006,5,False,19.987
